,0,1,2,3,4,5,6,7,8,9
1920-1929,0.505,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.271,0.215
1930-1939,0.525,0.0,0.0,0.0,0.032,0.005,0.0,0.0,0.195,0.244
1940-1949,0.512,0.0,0.004,0.004,0.047,0.004,0.0,0.004,0.23,0.195
1950-1959,0.424,0.0,0.004,0.0,0.042,0.0,0.0,0.0,0.346,0.184
1960-1969,0.403,0.0,0.0,0.0,0.083,0.005,0.0,0.0,0.278,0.231
1970-1979,0.422,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.294,0.216
1980-1989,0.38,0.0,0.0,0.0,0.141,0.0,0.0,0.0,0.297,0.182
1990-1999,0.378,0.0,0.0,0.0,0.085,0.0,0.0,0.0,0.317,0.22
2000-2009,0.34,0.0,0.0,0.0,0.132,0.0,0.0,0.019,0.283,0.226
2010-2019,0.545,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.273,0.091
2020-2029,,,,,,,,,,
Total,0.439,0.0,0.001,0.001,0.067,0.002,0.0,0.001,0.278,0.211
