,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1920-1929,0.059,0.059,0.0,0.0,0.059,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.059,0.0,0.0,0.0,0.0,0.353,0.0,0.118,0.0,0.0,0.0,0.059,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059
1930-1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940-1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950-1959,0.0,0.167,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.111,0.0,0.0,0.028,0.0,0.0,0.0,0.139,0.056,0.0,0.0,0.0,0.028,0.056,0.0,0.111,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.056,0.028,0.0,0.028,0.0,0.028,0.0,0.0,0.0,0.0,0.028,0.056,0.0
1960-1969,0.017,0.02,0.024,0.016,0.018,0.022,0.017,0.018,0.019,0.013,0.022,0.021,0.018,0.022,0.013,0.017,0.015,0.025,0.011,0.066,0.023,0.011,0.044,0.025,0.01,0.015,0.011,0.022,0.025,0.017,0.023,0.017,0.017,0.013,0.025,0.015,0.011,0.017,0.028,0.018,0.012,0.021,0.021,0.023,0.018,0.015,0.022,0.021,0.031,0.017
1970-1979,0.015,0.017,0.013,0.022,0.024,0.022,0.023,0.022,0.021,0.026,0.007,0.026,0.022,0.022,0.017,0.019,0.021,0.024,0.018,0.022,0.016,0.017,0.026,0.016,0.027,0.014,0.013,0.022,0.02,0.024,0.022,0.024,0.02,0.017,0.021,0.016,0.02,0.021,0.025,0.025,0.014,0.017,0.018,0.019,0.018,0.02,0.034,0.018,0.024,0.012
1980-1989,0.016,0.016,0.02,0.015,0.02,0.022,0.022,0.021,0.024,0.022,0.015,0.02,0.021,0.022,0.017,0.023,0.02,0.024,0.019,0.016,0.015,0.013,0.017,0.022,0.033,0.022,0.017,0.021,0.021,0.017,0.021,0.022,0.023,0.021,0.023,0.025,0.021,0.024,0.018,0.023,0.018,0.018,0.018,0.021,0.018,0.018,0.02,0.018,0.018,0.021
1990-1999,0.017,0.021,0.02,0.02,0.022,0.021,0.019,0.015,0.023,0.016,0.022,0.021,0.017,0.011,0.022,0.019,0.023,0.02,0.019,0.022,0.018,0.024,0.019,0.025,0.016,0.031,0.018,0.021,0.021,0.022,0.024,0.025,0.013,0.018,0.017,0.015,0.026,0.023,0.016,0.019,0.018,0.024,0.016,0.022,0.023,0.024,0.017,0.025,0.012,0.021
2000-2009,0.022,0.019,0.026,0.02,0.029,0.016,0.022,0.017,0.019,0.017,0.029,0.016,0.014,0.014,0.023,0.015,0.02,0.017,0.02,0.017,0.018,0.03,0.013,0.023,0.021,0.029,0.02,0.019,0.016,0.031,0.022,0.03,0.019,0.021,0.02,0.018,0.022,0.017,0.017,0.012,0.021,0.019,0.02,0.015,0.021,0.015,0.01,0.025,0.019,0.021
2010-2019,0.03,0.022,0.024,0.019,0.019,0.013,0.02,0.012,0.013,0.021,0.017,0.018,0.012,0.013,0.031,0.014,0.017,0.017,0.023,0.037,0.014,0.048,0.017,0.034,0.014,0.019,0.051,0.018,0.01,0.015,0.014,0.025,0.015,0.019,0.018,0.019,0.025,0.02,0.026,0.013,0.016,0.019,0.029,0.019,0.016,0.013,0.012,0.015,0.014,0.023
2020-2029,0.074,0.0,0.0,0.015,0.029,0.015,0.0,0.0,0.0,0.029,0.029,0.0,0.029,0.015,0.059,0.059,0.015,0.015,0.0,0.029,0.0,0.044,0.0,0.015,0.029,0.015,0.0,0.044,0.029,0.118,0.0,0.015,0.015,0.015,0.015,0.0,0.0,0.044,0.059,0.0,0.0,0.044,0.015,0.015,0.015,0.015,0.029,0.0,0.0,0.0
Total,0.028,0.038,0.014,0.014,0.024,0.015,0.023,0.012,0.013,0.016,0.028,0.013,0.015,0.016,0.02,0.018,0.015,0.031,0.018,0.023,0.012,0.027,0.018,0.03,0.017,0.028,0.015,0.018,0.058,0.027,0.027,0.018,0.013,0.014,0.022,0.015,0.014,0.031,0.024,0.012,0.014,0.018,0.018,0.015,0.014,0.013,0.016,0.017,0.019,0.019
